year_month,sku,reference_volume,reference_price,capacity,markup,discount,excise,vilc,nr,maco,segment,sellin_sku,sellout_volume,reference_price_unit,
2024-05,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,2327.03,9090.909091,330,0.216216052,-0.058815206,-0.237269467,-319921347.4,1028897297,708975949.2,Core+,Club Colombia Roja RB 330,3052.772949,3000,330
2024-06,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,1885.47,9090.909091,330,0.216216052,-0.042514052,-0.236870166,-260977407.9,853440047.7,592462639.8,Core+,Club Colombia Roja RB 330,3107.68335,3000,330
2024-07,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,2424.03,9090.909091,330,0.216216052,-0.046441909,-0.237876249,-334952257.9,1089701658,754749399.7,Core+,Club Colombia Roja RB 330,3959.70874,3000,330
2024-08,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,1996.22,9090.909091,330,0.216216052,-0.058525502,-0.235827286,-275465078.9,884801102.8,609336023.9,Core+,Club Colombia Roja RB 330,3483.837158,3000,330
2024-09,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,1861.4,9191.919192,330,0.216306392,-0.044937239,-0.237334912,-256819310.8,848429488.9,591610178.1,Core+,Club Colombia Roja RB 330,3339.179199,3033.333333,330
2024-10,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,1565.34,9696.969697,330,0.216730038,-0.064414744,-0.225572006,-216699130,744337645.4,527638515.4,Core+,Club Colombia Roja RB 330,3600.5,3200,330
2024-11,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,246.69,9696.969697,330,0.216730038,-0.079688725,-0.225626111,-34152556.64,114771594.9,80619038.25,Core+,Club Colombia Roja RB 330,2629.552981,3200,330
2024-12,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,30.66,9696.969697,330,0.216730038,-0.124025723,-0.2251934,-4250764.869,13362932.68,9112167.809,Core+,Club Colombia Roja RB 330,2473.316722,3200,330
2025-01,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,819.83,9696.969697,330,0.216730038,-0.007340249,-0.229652546,-114940923,418935624.6,303994701.6,Core+,Club Colombia Roja RB 330,1600.783768,3200,330
2025-02,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,1720.91,9696.969697,330,0.216730038,-0.046436916,-0.228781456,-241547470.2,835334043.8,593786573.6,Core+,Club Colombia Roja RB 330,1303.629741,3200,330
2025-03,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,1751.38,9696.969697,330,0.216729925,-0.024110349,-0.229240877,-253817955.4,875773157.9,621955202.5,Core+,Club Colombia Roja RB 330,1799.214105,3200,330
2025-04,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,1626.2702,9772.727273,330,0.198142274,-0.046397395,-0.236935286,-229860300.9,798860099.8,568999798.8,Core+,Club Colombia Roja RB 330,2286.097703,3225,330
2025-05,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,1530.7687,10606.06061,330,0.216686067,-0.042034439,-0.229012967,-216243596.8,817405334.8,601161738,Core+,Club Colombia Roja RB 330,2201.012277,3500,330
2025-06,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,1596.4818,10606.06061,330,0.216686067,-0.04596761,-0.230683022,-225769447.9,845942194,620172746.1,Core+,Club Colombia Roja RB 330,2240.181794,3500,330
2025-07,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,1964.34,10606.06061,330,0.216686067,-0.057314112,-0.229121865,-274876311.4,1026781923,751905611.6,Core+,Club Colombia Roja RB 330,2197.985245,3500,330
2025-08,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,1568.7472,10606.06061,330,0.215277925,-0.03747969,-0.228886212,-224747453.5,844041898.7,619294445.2,Core+,Club Colombia Roja RB 330,2936.923874,3500,330
2024-01,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,2116.88,10606.06061,330,0.210374722,-0.280219572,-0.176340507,-571838861.4,847100769.7,275261908.3,Core+,Club Colombia Roja CAN 330,4699.768066,3500,330
2024-02,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,2567.26,10606.06061,330,0.210374722,-0.202235036,-0.176648385,-691977757.2,1174168091,482190333.8,Core+,Club Colombia Roja CAN 330,3865.22998,3500,330
2024-03,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,3237.47,10606.06061,330,0.210374722,-0.153504239,-0.176289481,-872522951.2,1597723208,725200256.5,Core+,Club Colombia Roja CAN 330,4346.298828,3500,330
2024-04,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,2770.95,10606.06061,330,0.210374722,-0.182950481,-0.176490569,-746840428.3,1306998505,560158076.2,Core+,Club Colombia Roja CAN 330,3065.486084,3500,330
2024-05,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,2594.19,10606.06061,330,0.210374722,-0.468304993,-0.175966426,-698588872.3,679528755.6,-19060116.69,Core+,Club Colombia Roja CAN 330,2920.128906,3500,330
2024-06,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,3822.79,10606.06061,330,0.210374722,-0.175088966,-0.178975145,-1031993136,1818264896,786271759.5,Core+,Club Colombia Roja CAN 330,3216.596924,3500,330
2024-07,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,3069.17,10606.06061,330,0.210374722,-0.27297558,-0.175968668,-827548279,1245385436,417837157.1,Core+,Club Colombia Roja CAN 330,4173.980957,3500,330
2024-08,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,3508.31,10606.06061,330,0.210374722,-0.171789284,-0.176696698,-946023183.5,1683096528,737073344.9,Core+,Club Colombia Roja CAN 330,3301.328857,3500,330
2024-09,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,4915.59,10606.06061,330,0.210374722,-0.142495774,-0.176495578,-1323316536,2464992358,1141675822,Core+,Club Colombia Roja CAN 330,4414.585938,3500,330
2024-10,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,1587.98,10606.06061,330,0.210374722,-0.266408971,-0.17726284,-428778700.6,650524102.9,221745402.2,Core+,Club Colombia Roja CAN 330,6341.692871,3500,330
2024-11,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,34.61,10606.06061,330,0.210374722,-2.130805618,-0.176459367,-9447315.793,-33315974.9,-42763290.69,Core+,Club Colombia Roja CAN 330,1815.79376,3500,330
2024-12,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,29.24,10606.06061,330,0.210374722,-0.073403373,-0.175845285,-8091985.883,16164444.46,8072458.578,Core+,Club Colombia Roja CAN 330,1716.728611,3500,330
2025-01,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,837.49,10606.06061,330,0.210374722,-0.008330149,-0.176758127,-204262962.4,502547936.1,298284973.7,Core+,Club Colombia Roja CAN 330,1596.964345,3500,330
2025-02,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,2087.91,11212.12121,330,0.20980885,-0.13009642,-0.176517605,-513119613.9,1127485311,614365697.4,Core+,Club Colombia Roja CAN 330,2412.566692,3700,330
2025-03,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,2735.69,11212.12121,330,0.20980885,-0.182166664,-0.175557295,-674089088.5,1368398754,694309665.5,Core+,Club Colombia Roja CAN 330,1369.518967,3700,330
2025-04,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,3102.67,11060.60606,330,0.193460082,-0.107377767,-0.176167327,-765980927.4,1731205060,965224132.5,Core+,Club Colombia Roja CAN 330,2841.814083,3650,330
2025-05,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,1594.84,11212.12121,330,0.20980885,-0.806524779,-0.175957076,-399267115.2,21758518.07,-377508597.1,Core+,Club Colombia Roja CAN 330,2537.5296,3700,330
2025-06,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,1608.38,11212.12121,330,0.20980885,-0.796176094,-0.178425331,-407782035.2,31814279.1,-375967756.1,Core+,Club Colombia Roja CAN 330,2163.531256,3700,330
2025-07,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,1776.6,11212.12121,330,0.20980885,-0.219960721,-0.175821131,-450393129.7,836002332.4,385609202.7,Core+,Club Colombia Roja CAN 330,2342.265168,3700,330
2025-08,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,2428.45,11212.12121,330,0.208985385,-0.102048651,-0.176806884,-607976839.6,1364806910,756830070,Core+,Club Colombia Roja CAN 330,2803.772618,3700,330
2024-10,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,400.37,12121.21212,330,0.219047619,-0.239669576,-0.203824661,-139639343,186169963.6,46530620.68,Core+,Club Colombia Trigo NRB 330,939.0308838,4000,330
2024-11,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,26.93,12121.21212,330,0.219047619,-0.161176899,-0.202864262,-10100576.83,14310136.64,4209559.81,Core+,Club Colombia Trigo NRB 330,1234.745807,4000,330
2024-12,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,6.1,12121.21212,330,0.219047619,-0.124242553,-0.201416125,-2243109.762,3437067.237,1193957.475,Core+,Club Colombia Trigo NRB 330,757.1804774,4000,330
2025-01,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,6.93,12121.21212,330,0.219047619,-0.199859858,-0.202482662,-4017211.495,3460700.485,-556511.0092,Core+,Club Colombia Trigo NRB 330,262.2177302,4000,330
2025-02,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,1.66,12121.21212,330,0.219047619,-0.096366297,-0.202905253,-1002456.496,971932.8429,-30523.65347,Core+,Club Colombia Trigo NRB 330,79.06767859,4000,330
2025-04,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,0,11287.87879,330,0.158109236,0,0,0,0,0,Core+,Club Colombia Trigo NRB 330,0.467686994,3725,330
2025-05,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,14.26,12121.21212,330,0.219047764,-0.005243584,-0.233061689,-8478551.446,9075673.058,597121.6125,Core+,Club Colombia Trigo NRB 330,90.90222464,4000,330
2025-06,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,32.71,12121.21212,330,0.219047764,-0.004258422,-0.23450237,-18624149.26,20805591.19,2181441.922,Core+,Club Colombia Trigo NRB 330,33.19635037,4000,330
2025-07,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,238.87,12121.21212,330,0.219047764,-0.005261511,-0.233231888,-128408105.1,151989522.1,23581417.03,Core+,Club Colombia Trigo NRB 330,23.36696794,4000,330
2025-08,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,39.26,12121.21212,330,0.219047764,-0.009802019,-0.219557914,-22217109.1,25280184.99,3063075.895,Core+,Club Colombia Trigo NRB 330,47.44716602,4000,330
2024-10,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,1019.78,9090.909091,330,0.239669421,-0.049216662,-0.24089489,-158516051,446119353.7,287603302.8,Premium,Club Colombia Trigo RB 330,82.81130219,3000,330
2024-11,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,8.04,9090.909091,330,0.239669421,-0.035549666,-0.238833062,-1289559.361,3595159.19,2305599.828,Premium,Club Colombia Trigo RB 330,61.0327484,3000,330
2024-12,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,0.79,9090.909091,330,0.239669421,-0.00441499,-0.23909425,-125011.0043,368285.9779,243274.9736,Premium,Club Colombia Trigo RB 330,42.49530674,3000,330
2025-01,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,0,9090.909091,330,0.239669421,0,0,0,0,0,Premium,Club Colombia Trigo RB 330,14.83733255,3000,330
2025-02,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,-0.07,9090.909091,330,0.239669421,0,-0.236447045,10523.93623,-32937.57844,-22413.6422,Premium,Club Colombia Trigo RB 330,15.75961174,3000,330
2025-03,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,0,9090.909091,330,0.239669421,0,-0.239331013,0,0,0,Premium,Club Colombia Trigo RB 330,3.151167116,3000,330
2025-04,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,0.1,9166.666667,330,0.193686348,-0.007826042,-0.229172061,-12498.93491,49237.93933,36739.00442,Premium,Club Colombia Trigo RB 330,8.233489474,3025,330
2025-05,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,1490.8018,10606.06061,330,0.216686147,-0.062877106,-0.231069222,-200596970.4,771056502.9,570459532.5,Premium,Club Colombia Trigo RB 330,370.0200855,3500,330
2025-06,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,701.2679,10606.06061,330,0.216686147,-0.037341233,-0.232091622,-95088733.77,375294912.5,280206178.8,Premium,Club Colombia Trigo RB 330,1262.612497,3500,330
2025-07,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,1334.18,10606.06061,330,0.216686147,-0.036490305,-0.231197424,-181092674.1,715713678.2,534621004.1,Premium,Club Colombia Trigo RB 330,1778.939004,3500,330
2025-08,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,1615.7902,10606.06061,330,0.215277755,-0.044652277,-0.231403117,-218307057.1,857870830.2,639563773.1,Premium,Club Colombia Trigo RB 330,2113.362509,3500,330
2024-06,CORONA CERO BOTELLA NO RETORNABLE 330.0,802.24,13636.36364,330,0.270588439,-0.094118927,-8.42086E-05,-323349280.1,655362878.7,332013598.5,Super Premium,Corona Cero NRB 330,85.74530029,4500,330
2024-07,CORONA CERO BOTELLA NO RETORNABLE 330.0,982.42,13636.36364,330,0.270588439,-0.232536488,6.38894E-05,-406030721.3,680045228.4,274014507.1,Super Premium,Corona Cero NRB 330,379.9161072,4500,330
2024-08,CORONA CERO BOTELLA NO RETORNABLE 330.0,817.55,13636.36364,330,0.270588439,-0.144753767,0,-339968989.8,630597443.9,290628454.1,Super Premium,Corona Cero NRB 330,442.5205078,4500,330
2024-09,CORONA CERO BOTELLA NO RETORNABLE 330.0,1094.58,13636.36364,330,0.270588439,-0.16061906,0,-453282883.8,828616019,375333135.2,Super Premium,Corona Cero NRB 330,683.7902222,4500,330
2024-10,CORONA CERO BOTELLA NO RETORNABLE 330.0,1400.39,13636.36364,330,0.270588439,-0.20528447,0,-577419504.1,1003708065,426288561.4,Super Premium,Corona Cero NRB 330,1054.611328,4500,330
2024-11,CORONA CERO BOTELLA NO RETORNABLE 330.0,1167.34,13636.36364,330,0.270588439,-0.231862271,0,-478723712.7,808692057.5,329968344.9,Super Premium,Corona Cero NRB 330,1013.957221,4500,330
2024-12,CORONA CERO BOTELLA NO RETORNABLE 330.0,1834.34,13636.36364,330,0.270588439,-0.190492515,0,-753606684.6,1339206099,585599414.6,Super Premium,Corona Cero NRB 330,1209.32122,4500,330
2025-01,CORONA CERO BOTELLA NO RETORNABLE 330.0,1132.04,13636.36364,330,0.270588439,-0.384699303,0,-469396745,628197050.7,158800305.7,Super Premium,Corona Cero NRB 330,1474.151212,4500,330
2025-02,CORONA CERO BOTELLA NO RETORNABLE 330.0,1607.29,13636.36364,330,0.270588439,-0.159181587,0,-667542816.4,1218830097,551287280.3,Super Premium,Corona Cero NRB 330,989.2970742,4500,330
2025-03,CORONA CERO BOTELLA NO RETORNABLE 330.0,1717.01,13636.36364,330,0.270588439,-0.15747072,0,-710757848.6,1304681608,593923759.8,Super Premium,Corona Cero NRB 330,1243.977985,4500,330
2025-04,CORONA CERO BOTELLA NO RETORNABLE 330.0,930.8674,13636.36364,330,0.270588439,-0.269969151,0,-382901513.1,612880419.6,229978906.5,Super Premium,Corona Cero NRB 330,1518.368621,4500,330
2025-05,CORONA CERO BOTELLA NO RETORNABLE 330.0,1033.889,13636.36364,330,0.270588439,-0.343175602,0,-430237714.3,612448964.4,182211250.1,Super Premium,Corona Cero NRB 330,1287.762098,4500,330
2025-06,CORONA CERO BOTELLA NO RETORNABLE 330.0,762.6312,13636.36364,330,0.270588439,-0.333603596,0,-313400412.7,458346508,144946095.3,Super Premium,Corona Cero NRB 330,1361.387755,4500,330
2025-07,CORONA CERO BOTELLA NO RETORNABLE 330.0,1121.12,13636.36364,330,0.270588439,-0.23141417,0,-461773194.2,777125548.4,315352354.1,Super Premium,Corona Cero NRB 330,1501.738165,4500,330
2025-08,CORONA CERO BOTELLA NO RETORNABLE 330.0,1035.6454,13636.36364,330,0.270588439,-0.239992371,0,-424393109.5,709864970.5,285471861,Super Premium,Corona Cero NRB 330,1374.713876,4500,330
2025-05,CORONA CERO LATA NO RETORNABLE 269.0,339.83772,11152.41636,269,0.269841345,-0.060374457,0,-118333824,235667093.4,117333269.4,Super Premium,Corona Cero CAN 269,46.45584257,3000,269
2025-06,CORONA CERO LATA NO RETORNABLE 269.0,374.52737,11152.41636,269,0.269841345,-0.175060739,0,-132764522.4,228022700.3,95258177.9,Super Premium,Corona Cero CAN 269,221.5162846,3000,269
2025-07,CORONA CERO LATA NO RETORNABLE 269.0,475.99,11152.41636,269,0.269841345,-0.129103268,0,-168247532.9,305940547.7,137693014.8,Super Premium,Corona Cero CAN 269,353.7081569,3000,269
2025-08,CORONA CERO LATA NO RETORNABLE 269.0,585.91924,11152.41636,269,0.269841345,-0.129949482,0,-203112697.6,376231175.2,173118477.5,Super Premium,Corona Cero CAN 269,382.6756902,3000,269
2024-01,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,1403.21,12727.27273,330,0.25,-0.180247401,-0.122473261,-474180751,837158792.8,362978041.7,Super Premium,Corona Extra NRB 330,10415.68359,4200,330
2024-02,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,4382.88,12727.27273,330,0.249999945,-0.266357191,-0.123845287,-1489891681,2286776027,796884346.2,Super Premium,Corona Extra NRB 330,9041.305664,4200,330
2024-03,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,19983.9,13636.36364,330,0.229368086,-0.107380006,-0.114070536,-8911583216,14502274882,5590691667,Super Premium,Corona Extra NRB 330,15277.54785,4500,330
2024-04,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,6936.6,12727.27273,330,0.249999836,-0.288070375,-0.122951278,-2385203957,3495621590,1110417634,Super Premium,Corona Extra NRB 330,10576.90625,4200,330
2024-05,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,3978.91,12727.27273,330,0.249999836,-0.161835995,-0.123448865,-1375791590,2433187240,1057395650,Super Premium,Corona Extra NRB 330,9865.643555,4200,330
2024-06,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,4237.08,12727.27273,330,0.249999836,-0.165283972,-0.123255537,-1460285850,2579264522,1118978671,Super Premium,Corona Extra NRB 330,10094.3877,4200,330
2024-07,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,2391.45,12727.27273,330,0.249999836,-0.158572392,-0.118912809,-821928949.1,1478381383,656452434.2,Super Premium,Corona Extra NRB 330,12004.43945,4200,330
2024-08,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,4898.78,12727.27273,330,0.249999836,-0.117043406,-0.112398585,-1687236830,3229770827,1542533997,Super Premium,Corona Extra NRB 330,10615.5127,4200,330
2024-09,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,4321.44,12727.27273,330,0.249999836,-0.072905321,-0.102829194,-1495832987,3047712774,1551879787,Super Premium,Corona Extra NRB 330,17205.13867,4200,330
2024-10,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,3931.94,12727.27273,330,0.249999836,-0.083451648,-0.124109147,-1350607297,2665945509,1315338212,Super Premium,Corona Extra NRB 330,16815.66992,4200,330
2024-11,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,4047.98,12727.27273,330,0.249999836,-0.078641921,-0.12316874,-1399299245,2764538956,1365239711,Super Premium,Corona Extra NRB 330,15129.10205,4200,330
2024-12,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,2628.56,12727.27273,330,0.249999836,-0.059923276,-0.12469234,-906115864.3,1833828500,927712635.5,Super Premium,Corona Extra NRB 330,21879.91439,4200,330
2025-01,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,33188.65,13636.36364,330,0.229368086,-0.234282109,-0.114283094,-12147361028,20152559794,8005198766,Super Premium,Corona Extra NRB 330,19863.00326,4500,330
2025-02,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,3072.01,12727.27273,330,0.249999836,-0.068636391,-0.123109638,-927555596.9,2124461697,1196906100,Super Premium,Corona Extra NRB 330,13628.83217,4200,330
2025-03,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,2680.14,12727.27273,330,0.249999836,-0.034524657,-0.123512401,-808019111.1,1930762658,1122743547,Super Premium,Corona Extra NRB 330,15467.36848,4200,330
2025-04,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,3201.67,12727.27273,330,0.249999836,-0.060923197,-0.122872332,-969648671.2,2235908201,1266259530,Super Premium,Corona Extra NRB 330,17326.87556,4200,330
2025-05,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,2808.56,12727.27273,330,0.249999836,-0.060932854,-0.12333154,-849358293,1960250434,1110892141,Super Premium,Corona Extra NRB 330,16533.02422,4200,330
2025-06,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,2612.4,12727.27273,330,0.249999836,-0.084110196,-0.12401169,-787400130.3,1770012967,982612837.2,Super Premium,Corona Extra NRB 330,16548.11976,4200,330
2025-07,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,33590.29,13636.36364,330,0.229368086,-0.133106737,-0.114289734,-12194400590,23564036234,11369635644,Super Premium,Corona Extra NRB 330,19721.03589,4500,330
2025-08,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,33758.9296,13636.36364,330,0.229018477,-0.137080209,-0.115424213,-12290387611,23528297134,11237909523,Super Premium,Corona Extra NRB 330,19510.8244,4500,330
2024-01,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,837.82,12676.05634,355,0.22936823,-0.377208292,-0.171527179,-578458165.5,327594902.6,-250863262.9,Super Premium,Corona Extra NRB 355,15108.95508,4500,355
2024-02,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,381.35,12676.05634,355,0.22936823,0.010359865,-0.166428549,-263297167.9,278859899.8,15562731.87,Super Premium,Corona Extra NRB 355,7791.339355,4500,355
2024-03,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,118.17,12676.05634,355,0.22936823,-0.034723308,-0.167324594,-81588409.71,81703238.24,114828.5316,Super Premium,Corona Extra NRB 355,6328.507324,4500,355
2024-04,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,11.27,12676.05634,355,0.22936823,-0.031570442,-0.165942941,-7781539.504,7836405.999,54866.49581,Super Premium,Corona Extra NRB 355,3879.895996,4500,355
2024-05,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,3.46,12676.05634,355,0.22936823,-15.56121104,-0.166797755,-2388896.485,-44154538.22,-46543434.71,Super Premium,Corona Extra NRB 355,2480.517334,4500,355
2024-06,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,4.65,12676.05634,355,0.22936823,0.012442704,-0.166748958,-3210511.172,3407385.614,196874.4427,Super Premium,Corona Extra NRB 355,1494.893921,4500,355
2024-07,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,252.62,12676.05634,355,0.22936823,-0.34713405,-0.16679907,-174417060.7,106394450,-68022610.65,Super Premium,Corona Extra NRB 355,1570.213745,4500,355
2024-08,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,-4.12,12676.05634,355,0.22936823,0,0,2844581.941,-3569870.234,-725288.2929,Super Premium,Corona Extra NRB 355,806.5534058,4500,355
2024-09,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,-1.63,12676.05634,355,0.22936823,0,0,1125404.991,-1412351.573,-286946.5819,Super Premium,Corona Extra NRB 355,744.4976807,4500,355
2024-10,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,-1.42,12676.05634,355,0.229368395,31.75620848,-0.115294588,735975.445,-40161119.43,-39425143.99,Super Premium,Corona Extra NRB 355,626.8441772,4500,355
2024-11,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,-1.75,12676.05634,355,0.229368395,1.393311696,-0.115287181,868555.8436,-3454232.751,-2585676.908,Super Premium,Corona Extra NRB 355,359.4865798,4500,355
2024-12,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,-4.01,12676.05634,355,0.229368395,10.85318644,-0.115300004,2042801.685,-40783963.7,-38741162.01,Super Premium,Corona Extra NRB 355,262.5220052,4500,355
2025-01,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,-0.08,12676.05634,355,0.22936823,0,0,55234.6008,-69317.86862,-14083.26782,Super Premium,Corona Extra NRB 355,501.3857702,4500,355
2025-02,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,0,12676.05634,355,0.229368395,0,0,0,0,0,Super Premium,Corona Extra NRB 355,275.082181,4500,355
2025-03,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,0,12676.05634,355,0.229368395,0,0,0,0,0,Super Premium,Corona Extra NRB 355,146.9514705,4500,355
2025-06,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,-0.37,12676.05634,355,0.22936823,0,0,248427.0709,-320595.1424,-72168.07146,Super Premium,Corona Extra NRB 355,148.7779177,4500,355
2025-08,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,-0.34,12676.05634,355,0.22936823,0,0,227954.4799,-294600.9416,-66646.46172,Super Premium,Corona Extra NRB 355,273.0562405,4500,355
2024-01,CORONA EXTRA LATA NO RETORNABLE 269.0,2384.03,11895.91078,269,0.186100226,-0.243907999,-0.15275585,-868824130.6,1212272946,343448815.3,Super Premium,Corona Extra CAN 269,5845.374023,3200,269
2024-02,CORONA EXTRA LATA NO RETORNABLE 269.0,2363.27,11895.91078,269,0.186100226,-0.16710926,-0.154286015,-857590472,1351635436,494044963.7,Super Premium,Corona Extra CAN 269,3837.931396,3200,269
2024-03,CORONA EXTRA LATA NO RETORNABLE 269.0,2232.9,11895.91078,269,0.186100226,-0.118348012,-0.152422281,-809341124.8,1372343957,563002832.1,Super Premium,Corona Extra CAN 269,4537.75,3200,269
2024-04,CORONA EXTRA LATA NO RETORNABLE 269.0,3061.49,11895.91078,269,0.186100226,-0.125086465,-0.152584211,-1004731173,1863791982,859060809.6,Super Premium,Corona Extra CAN 269,4058.52124,3200,269
2024-05,CORONA EXTRA LATA NO RETORNABLE 269.0,2434.81,11895.91078,269,0.186100226,-0.468210537,-0.149953116,-881525040.7,783558977.1,-97966063.57,Super Premium,Corona Extra CAN 269,3858.927002,3200,269
2024-06,CORONA EXTRA LATA NO RETORNABLE 269.0,3119.58,11895.91078,269,0.186100226,-0.172010111,-0.151072705,-1129875316,1779758248,649882932.6,Super Premium,Corona Extra CAN 269,4569.516113,3200,269
2024-07,CORONA EXTRA LATA NO RETORNABLE 269.0,4238.16,11895.91078,269,0.186100226,-0.047469169,-0.163623957,-1385262358,2817944509,1432682151,Super Premium,Corona Extra CAN 269,4788.671387,3200,269
2024-08,CORONA EXTRA LATA NO RETORNABLE 269.0,4828.56,11152.41636,269,0.200000096,-0.099895135,-0.162508938,-1752076917,2781485978,1029409062,Super Premium,Corona Extra CAN 269,4023.825439,3000,269
2024-09,CORONA EXTRA LATA NO RETORNABLE 269.0,3080.44,11152.41636,269,0.200000096,-0.115073268,-0.155628378,-1117390641,1754521602,637130961,Super Premium,Corona Extra CAN 269,5063.988281,3000,269
